"PremisesPostCode","Liberal.National.Coalition.Votes","Australian.Labor.Party.Votes","TotalVotes","Electorate","PartyAb","PartyGrouping","LaborMargin","State..Territory1","Statistical.Area.Level.4..SA4.2","Individuals.no.","Taxable.income.or.loss4.no.","Taxable.income.or.loss4..","Salary.or.wages.no.","Salary.or.wages..","HELP.debt.balance.no.","HELP.debt.balance..","Average.HELP.debt","HecsPostcodeShare","Average.Income","Average.Salary","Average.HECS.Average.Salary"
2125,3495,2342,5837,"Berowra","LP","Coalition",-9.87664896350865,"NSW","Sydney - Baulkham Hills and Hawkesbury",11085,10936,1104550052,8201,782821987,1821,54515695,29937.2295442065,16.4276048714479,101001.284930505,95454.4551883917,0.313628415615819
2126,9349,5582,14931,"Berowra","LP","Coalition",-12.6146942602639,"NSW","Sydney - Baulkham Hills and Hawkesbury",12073,11942,1043835058,9307,869512224,2013,59378380,29497.4565325385,16.6735691211795,87408.7303634232,93425.6177071022,0.315731993606033
2127,2272,3662,5934,"Reid","ALP","Labor",11.7121671722278,"NSW","Sydney - Parramatta",15503,15217,1113238561,13000,1014230847,2589,85327679,32957.7748165315,16.6999935496356,73157.5580600644,78017.7574615385,0.422439402116616
2130,382,2293,2675,"Grayndler","ALP","Labor",35.7196261682243,"NSW","Sydney - Inner West",5094,5056,476076873,4335,392476778,1323,43831392,33130.3038548753,25.9717314487633,94160.773931962,90536.7423298731,0.365932139839581
2131,6647,14746,21393,"Grayndler","ALP","Labor",18.9290889543309,"NSW","Sydney - Inner West",15301,15096,1040442508,12553,877308490,2988,99998686,33466.7623828648,19.5281354159859,68921.7347641759,69888.3525850394,0.478860370075869
2132,1392,2220,3612,"Reid","ALP","Labor",11.4617940199336,"NSW","Sydney - Inner West",6567,6490,519185664,5165,418017182,1230,37561024,30537.4178861789,18.7300137048881,79997.7910631741,80932.6586640852,0.377318852367446
2133,1209,1697,2906,"Watson","ALP","Labor",8.39642119752236,"NSW","Sydney - Inner West",6414,6344,447497026,5159,375250911,1214,37761884,31105.3410214168,18.9273464296851,70538.6232660782,72737.1411126187,0.42764041238927
2134,1010,1863,2873,"Reid","ALP","Labor",14.8451096414897,"NSW","Sydney - Inner West",11881,11621,690209529,9383,549402334,1530,52430195,34268.1013071895,12.8777038969784,59393.2991136735,58552.9504422892,0.585249779017793
2135,2234,2297,4531,"Reid","ALP","Labor",0.695210770249389,"NSW","Sydney - Inner West",19042,18720,1514041377,15268,993629837,2679,91068090,33993.3146696529,14.0689003255961,80878.2786858974,65079.2400445376,0.52233730213182
2136,964,1248,2212,"Watson","ALP","Labor",6.41952983725136,"NSW","Sydney - Inner West",4823,4743,332899025,3808,275326606,920,29774731,32363.8380434783,19.0752643582832,70187.4393843559,72302.1549369748,0.447619273197176
2137,4761,4172,8933,"Reid","ALP","Labor",-3.29676480465689,"NSW","Sydney - Inner West",17615,17375,1621864062,13508,1188643806,2651,78940326,29777.5654470011,15.0496735736588,93344.6942158273,87995.543825881,0.338398561476281
2138,2769,3530,6299,"Reid","ALP","Labor",6.04064137164629,"NSW","Sydney - Inner West",13195,12964,998420544,10696,853056058,1835,59118691,32217.2702997275,13.9067828723001,77014.8522061092,79754.6800673149,0.403954605203549
2140,7111,9373,16484,"Reid","ALP","Labor",6.86119873817035,"NSW","Sydney - Inner West",14095,13838,896091085,12229,778053416,1946,64399812,33093.4285714286,13.8063142958496,64755.823457147,63623.6336576989,0.520143642682754
2141,6221,12355,18576,"Blaxland","ALP","Labor",16.5105512489233,"NSW","Sydney - Parramatta",20668,20310,1115927439,16481,954639949,3396,109803011,32333.0421083628,16.4311979872266,54944.7286558346,57923.6665857654,0.558200887723301
2142,2274,4109,6383,"Parramatta","ALP","Labor",14.3741187529375,"NSW","Sydney - Parramatta",16467,16151,846289443,13546,744114869,2304,67101678,29123.9921875,13.991619602842,52398.5786019442,54932.4427137162,0.530178356336372
2143,1011,2054,3065,"Blaxland","ALP","Labor",17.0146818923328,"NSW","Sydney - Parramatta",5192,5112,285089287,4040,237991471,1073,33408920,31135.9925442684,20.6664098613251,55768.6398669797,58908.7799504951,0.528545873305033
2144,1969,4819,6788,"Blaxland","ALP","Labor",20.9929286977018,"NSW","Sydney - Parramatta",22872,22338,1000077539,17598,840801745,2926,85118299,29090.3277511962,12.7929345925149,44770.2363237532,47778.2557677009,0.608861233709202
2145,10427,12914,23341,"Parramatta","ALP","Labor",5.32753523842167,"NSW","Sydney - Parramatta",50980,50225,3410320360,43220,3077746368,7302,212719895,29131.7303478499,14.3232640251079,67900.8533598805,71211.1607589079,0.409089390446508
2146,2544,2946,5490,"Parramatta","ALP","Labor",3.66120218579235,"NSW","Sydney - Parramatta",11801,11682,759709642,10165,696317297,1664,43132396,25920.9110576923,14.1004999576307,65032.498031159,68501.4556812592,0.378399419397795
2147,4507,7878,12385,"Greenway","ALP","Labor",13.6092046830844,"NSW","Sydney - Blacktown",21199,20926,1352857537,17814,1218177523,3150,83141814,26394.2266666667,14.8591914712958,64649.6003536271,68383.1549904569,0.385975561822938
2148,10289,17574,27863,"Chifley","ALP","Labor",13.0728923662204,"NSW","Sydney - Blacktown",39876,39326,2268701755,33836,2051578429,5670,152655379,26923.3472663139,14.2190791453506,57689.6138686874,60633.0071225913,0.444037802906241
2150,9217,12217,21434,"Parramatta","ALP","Labor",6.99822711579733,"NSW","Sydney - Parramatta",24952,24502,1636074015,21965,1522472795,2618,84111068,32127.9862490451,10.492144918243,66773.0803607869,69313.5804689278,0.463516471544094
2151,3296,3546,6842,"Parramatta","ALP","Labor",1.82695118386437,"NSW","Sydney - Parramatta",12715,12531,909770038,10312,768048658,2219,64988180,29287.1473636773,17.4518285489579,72601.5511930413,74481.0568269977,0.393216055348202
2152,2183,2076,4259,"Mitchell","LP","Coalition",-1.25616341864288,"NSW","Sydney - Parramatta",6712,6628,491716650,5492,424666216,1122,31791594,28334.7540106952,16.7163289630513,74187.7866626433,77324.5112891478,0.366439483913969
2153,27255,16987,44242,"Mitchell","LP","Coalition",-11.6043578500068,"NSW","Sydney - Baulkham Hills and Hawkesbury",38269,37833,3109462891,30718,2623348053,5857,165369103,28234.4379375107,15.3048159084376,82189.1705918114,85401.0043948174,0.330610139044502
2154,7173,4826,11999,"Mitchell","LP","Coalition",-9.77998166513876,"NSW","Sydney - Baulkham Hills and Hawkesbury",25547,25229,2229756787,19707,1729192439,4011,117538809,29304.1159311892,15.7004736368262,88380.70422926,87745.0874816055,0.333968735712212
2155,12996,8096,21092,"Mitchell","LP","Coalition",-11.6157784942158,"NSW","Sydney - Baulkham Hills and Hawkesbury",47518,47019,4025400505,40857,3552363983,8137,225240465,27681.0206464299,17.1240372069532,85612.2100640167,86946.2756198448,0.318369251001154
2156,3836,1416,5252,"Berowra","LP","Coalition",-23.038842345773,"NSW","Sydney - Baulkham Hills and Hawkesbury",8696,8614,988000035,6212,546120583,1219,31592368,25916.6267432322,14.0179392824287,114697.008938937,87913.8092401803,0.294795857069826
2157,1332,446,1778,"Berowra","LP","Coalition",-24.9156355455568,"NSW","Sydney - Baulkham Hills and Hawkesbury",2569,2549,209476970,1929,145968831,361,9511373,26347.2936288089,14.0521603736863,82180.0588466065,75670.7262830482,0.34818343794212
2158,1615,603,2218,"Berowra","LP","Coalition",-22.8133453561767,"NSW","Sydney - Baulkham Hills and Hawkesbury",5620,5552,863834265,4080,355284140,891,24696148,27717.3378226712,15.8540925266904,155589.745136888,87079.4460784314,0.318299427372408
2159,1470,636,2106,"Berowra","LP","Coalition",-19.8005698005698,"NSW","Sydney - Baulkham Hills and Hawkesbury",3264,3223,321961823,2325,192602084,455,11547216,25378.4967032967,13.9399509803922,99895.0738442445,82839.6060215054,0.306357042508246
2160,3864,4916,8780,"Parramatta","ALP","Labor",5.99088838268793,"NSW","Sydney - Parramatta",20880,20510,1117486014,16230,925175969,3673,106086424,28882.7726653961,17.5909961685824,54484.9348610434,57004.0646333949,0.506679178952366
2161,2703,4393,7096,"McMahon","ALP","Labor",11.9081172491545,"NSW","Sydney - Parramatta",16098,15750,786858638,12362,657884330,3231,89331573,27648.2739090065,20.0708162504659,49959.2786031746,53218.2761689047,0.51952592040479
2162,2087,4305,6392,"Blaxland","ALP","Labor",17.3498122653317,"NSW","Sydney - Parramatta",9583,9398,477435655,7371,402835184,2067,59893464,28976.0348330914,21.5694458937702,50801.8360289423,54651.3612806946,0.53019786065836
2163,622,1338,1960,"Blaxland","ALP","Labor",18.265306122449,"NSW","Sydney - Parramatta",4469,4369,209365842,3488,178351947,869,25101658,28885.6823935558,19.4450660102931,47920.7695124743,51133.0123279817,0.564912589312651
2164,8418,10994,19412,"McMahon","ALP","Labor",6.6350710900474,"NSW","Sydney - South West",9991,9841,584020485,8038,466997575,1866,50862600,27257.5562700965,18.6768091282154,59345.6442434712,58098.7279173924,0.469159261263906
2165,10997,20188,31185,"McMahon","ALP","Labor",14.7362514029181,"NSW","Sydney - South West",18776,18503,914933917,15134,779102913,3703,106172214,28671.9454496354,19.7219855134214,49447.8688320813,51480.3034888331,0.556949813939128
2166,3986,5675,9661,"Fowler","IND","Independent",8.74133112514232,"NSW","Sydney - South West",26855,26460,1307157579,22205,1112188863,5142,151749973,29511.8578374173,19.1472723887544,49401.269047619,50087.3165052916,0.589208204721838
2167,1002,1538,2540,"Werriwa","ALP","Labor",10.5511811023622,"NSW","Sydney - Outer South West",6020,5943,376577513,5284,350835456,1018,28190648,27692.1886051081,16.9102990033223,63364.8852431432,66395.8092354277,0.417077356598163
2168,5193,7274,12467,"Werriwa","ALP","Labor",8.34603352851529,"NSW","Sydney - South West",21071,20717,1067948426,17589,947761287,4387,118079715,26915.822885799,20.8200844762944,51549.3761645026,53883.7504690432,0.499516508251637
2170,17984,22495,40479,"Werriwa","ALP","Labor",5.57202500061761,"NSW","Sydney - South West",58772,57883,3358848908,49115,2967123116,11369,315559092,27756.0992171695,19.3442455591098,58028.2450460411,60411.7503003156,0.459448684720934
2171,12057,11808,23865,"Werriwa","ALP","Labor",-0.521684475172847,"NSW","Sydney - South West",21996,21744,1439622804,18777,1244745148,4611,126298833,27390.768379961,20.9629023458811,66207.8184326711,66290.9489268786,0.413190168844528
2173,5952,4546,10498,"Hughes","LP","Coalition",-6.69651362164222,"NSW","Sydney - South West",8661,8579,614733043,7677,569239267,1531,42077021,27483.3579359895,17.6769426163261,71655.5592726425,74148.6605444835,0.370652116089159
2174,919,1121,2040,"Werriwa","ALP","Labor",4.95098039215686,"NSW","Sydney - South West",7505,7413,522827354,6693,491788979,1560,43291165,27750.7467948718,20.7861425716189,70528.4438149197,73478.1083221276,0.377673669458292
2175,641,348,989,"McMahon","ALP","Labor",-14.8129423660263,"NSW","Sydney - South West",1114,1105,96865042,810,53185790,161,4786864,29732.0745341615,14.4524236983842,87660.6714932127,65661.4691358025,0.45280854853657
2176,10821,12052,22873,"Fowler","IND","Independent",2.69094565645084,"NSW","Sydney - South West",24291,24036,1436936359,19664,1161970916,4954,143246917,28915.40512717,20.3943847515541,59782.6742802463,59091.2792921074,0.489334559575732
2177,1378,2097,3475,"Werriwa","ALP","Labor",10.3453237410072,"NSW","Sydney - South West",8428,8344,458280641,7070,398357451,1849,53403287,28882.253650622,21.9387755102041,54923.375,56344.759688826,0.512598754704596
2178,737,397,1134,"McMahon","ALP","Labor",-14.9911816578483,"NSW","Sydney - South West",2203,2178,185929251,1673,103106179,331,9375907,28326.003021148,15.0249659555152,85366.9655647383,61629.5152420801,0.459617488631604
2179,1090,1094,2184,"Macarthur","ALP","Labor",0.0915750915750948,"NSW","Sydney - South West",10471,10334,696887385,9046,626654322,1933,51508469,26646.9058458355,18.4605099799446,67436.3639442617,69274.1899181959,0.384658498025053
2190,2525,5011,7536,"Watson","ALP","Labor",16.494161358811,"NSW","Sydney - Inner South West",12932,12642,692171729,9921,562633995,3170,95731434,30199.1905362776,24.512836374884,54751.7583451985,56711.4197157545,0.532506339774955
2191,533,565,1098,"Watson","ALP","Labor",1.45719489981785,"NSW","Sydney - Inner South West",3485,3442,223924148,2736,182374672,648,18779481,28980.6805555556,18.5939741750359,65056.4055781522,66657.4093567251,0.43477058042358
2192,6564,12078,18642,"Watson","ALP","Labor",14.7891857096878,"NSW","Sydney - Inner South West",7483,7367,413097835,5989,352884399,1259,37820697,30040.2676727562,16.8248028865428,56074.0918962943,58922.0903322758,0.509830311575028
2193,1740,4406,6146,"Barton","ALP","Labor",21.6889033517735,"NSW","Sydney - Inner West",10867,10734,767829972,8980,657767630,1898,56365073,29697.0879873551,17.4657219103708,71532.5108999441,73248.065701559,0.405431702570175
2194,1185,2976,4161,"Watson","ALP","Labor",21.521268925739,"NSW","Sydney - Inner South West",15082,14822,732785299,11979,633142803,2109,63383730,30053.9260312945,13.9835565574857,49439.0297530698,52854.3954420235,0.568617345444068
2195,1155,3923,5078,"Watson","ALP","Labor",27.2548247341473,"NSW","Sydney - Inner South West",13433,13053,589639707,10055,493829559,2004,59646687,29763.8158682635,14.918484329636,45172.7347736153,49112.835305818,0.606029272855636
2196,2396,3996,6392,"Watson","ALP","Labor",12.5156445556946,"NSW","Sydney - Inner South West",17360,17039,891709798,13569,754824012,3538,102738036,29038.4499717354,20.3801843317972,52333.4584189213,55628.5659960203,0.522006085395278
2197,1637,2406,4043,"Blaxland","ALP","Labor",9.51026465495919,"NSW","Sydney - Inner South West",4689,4593,244494675,3639,205934848,958,27232229,28426.1263048017,20.4307954787801,53232.0215545395,56591.0546853531,0.502307766887386
2198,707,935,1642,"Blaxland","ALP","Labor",6.94275274056029,"NSW","Sydney - Inner South West",4769,4711,276223666,3722,225508201,956,28745577,30068.5951882845,20.046131264416,58633.7648057737,60587.9099946265,0.496280449201025
2199,664,1360,2024,"Blaxland","ALP","Labor",17.1936758893281,"NSW","Sydney - Inner South West",9409,9222,489494054,7456,417935076,1942,57746366,29735.5128733265,20.6398129450526,53078.9475168076,56053.5241416309,0.530484270680172
2200,10022,18825,28847,"Blaxland","ALP","Labor",15.2580857628176,"NSW","Sydney - Inner South West",24858,24383,1239712885,19838,1052003018,4837,143611360,29690.1715939632,19.4585244186982,50843.3287536398,53029.6914003428,0.559878264608783
2203,413,2066,2479,"Grayndler","ALP","Labor",33.3400564743848,"NSW","Sydney - Inner West",8749,8685,777772311,7559,655747673,1999,62464626,31247.9369684842,22.8483255229169,89553.5188255613,86750.5851303082,0.36020433662259
2204,4325,18099,22424,"Grayndler","ALP","Labor",30.7126293257224,"NSW","Sydney - City and Inner South",16416,16287,1359024376,14078,1150459530,4132,130959664,31694.013552759,25.1705653021443,83442.2776447473,81720.3814462282,0.387834870467578
2205,1712,3836,5548,"Barton","ALP","Labor",19.1420331651046,"NSW","Sydney - Inner South West",16434,16157,1069594463,13897,962079134,2400,77845876,32435.7816666667,14.6038700255568,66200.0657919168,69229.2677556307,0.468527007697962
2206,2337,3551,5888,"Barton","ALP","Labor",10.3091032608696,"NSW","Sydney - Inner South West",11407,11303,932626561,8940,705172075,1961,59473979,30328.3931667517,17.1911983869554,82511.4182960276,78878.3081655481,0.384495989735214
2207,3958,6844,10802,"Barton","ALP","Labor",13.3586372893908,"NSW","Sydney - Inner South West",16121,15908,1097740736,12767,903827609,2782,84668413,30434.3684399712,17.2569939830035,69005.5780739251,70794.0478577583,0.429900102634631
2208,2022,3191,5213,"Barton","ALP","Labor",11.212353731057,"NSW","Sydney - Inner South West",7484,7389,530384231,5780,413040938,1250,35616532,28493.2256,16.7022982362373,71780.2450940587,71460.3698961938,0.398727653402724
2209,2816,3679,6495,"Banks","LP","Coalition",6.64357197844496,"NSW","Sydney - Inner South West",9662,9529,581297819,7496,490800187,1598,50914175,31861.1858573217,16.5390188366798,61003.024346731,65474.9449039488,0.48661645922821
2210,6319,5265,11584,"Banks","LP","Coalition",-4.54937845303867,"NSW","Sydney - Inner South West",18997,18751,1248661318,14980,1034285514,3168,93492281,29511.4523358586,16.67631731326,66591.7187350008,69044.426835781,0.427427001545689
2211,9121,7250,16371,"Banks","LP","Coalition",-5.71437297660497,"NSW","Sydney - Inner South West",10412,10275,668807532,8375,575795879,1804,53316758,29554.743902439,17.32616212063,65090.7573722628,68751.7467462687,0.429876262075378
2212,2639,2386,5025,"Banks","LP","Coalition",-2.51741293532339,"NSW","Sydney - Inner South West",9924,9796,625007730,8161,548727229,1715,48927937,28529.4093294461,17.2813381700927,63802.3407513271,67237.7440264673,0.424306462724505
2213,4514,3432,7946,"Banks","LP","Coalition",-6.80845708532595,"NSW","Sydney - Inner South West",13540,13411,960131691,11315,829892978,2214,61258649,27668.7664859982,16.3515509601182,71592.8484825889,73344.4965090588,0.377243935168071
2214,865,781,1646,"Blaxland","ALP","Labor",-2.55164034021871,"NSW","Sydney - Inner South West",2378,2351,159819807,1985,138345318,359,9148701,25483.8467966574,15.0967199327166,67979.5010633773,69695.3743073048,0.365646171642505
2216,7779,12319,20098,"Barton","ALP","Labor",11.294656184695,"NSW","Sydney - Inner South West",17931,17693,1129134033,14840,955704532,2273,67786134,29822.3202815662,12.6763705314818,63818.1220256599,64400.5749326146,0.463075373360731
